video_id,qid,question,answer,a0,a1,a2,a3,a4,type
8493226484,5,what does the boy do before the lady leans forward and pulls him?, attempt to lie down in the middle,uncover eyes too,smiling, attempt to lie down in the middle,tickle her,get up and move around,TP
6096998186,4,what did the lady in black do before the blonde woman put down the souvenirs?, clap her hands,carry the baby, clap her hands,hug girl in pink,clap,jump,TP
10727696143,8,what did the lady in red do before putting the glass cups away?, move away from the table, move away from the table,walk around girl in pink,turn to leave too,walk away,watch the lady walk away,TP
4036955771,3,what does the man on the extreme right do before he looks forward?, stop playing his trumpet briefly,bend down to look underneath,sing into mic,walked to the corner, stop playing his trumpet briefly,pass phone back to woman,TP
6988748711,5,what does the woman in blue do before walking on it?, spread out the cloth,put flower back into girl s hands, spread out the cloth,look at her,play piano,play with kids,TP
11565498775,6,what did the man do before guiding the boy to lift the handle?, take the boy's hand,touch man s hoodie,shakes the toy,shield himself, take the boy's hand,hi-five,TP
7416295940,2,what does the baby do before pouring the sand out of the car?, the man puts some sand on the toy car,throw the toy car,grab more sand,push the car,hug the man, the man puts some sand on the toy car,TP
7059877301,5,what did the light brown dog do before it came out of the bucket?, finished drinking water, finished drinking water,crawled to the toy,run,jump out,pour on kid,TP
9531760182,11,what did the lady do before looking at the baby?, put the bowl onto the table at the beginning of the table,dancing, put the bowl onto the table at the beginning of the table,use her phone,feed the man,moves around,TP
9208803675,4,what does the lady in green do before swinging at the start?, jump down from the platform,play with it,lift her feet,talk to the people,caught her, jump down from the platform,TP
5138093706,7,what did the baby do before stretching his hand out?, turn to look at the handles of the stairs,lick them,plays with another toy, turn to look at the handles of the stairs,happy,crawl towards camera,TP
3145698830,7,what does the man do before reading the book for the baby?, take the book from the boy,walk towards the boy,turn behind to look,unlock door,help boy get down, take the book from the boy,TP
3218498932,6,what does the boy in red do before looking at the tv in the middle?, play with his phone for a while,put at the side,clap,look backwards at them, play with his phone for a while,play with her,TP
3145698830,8,what does the boy do before getting up and walking away?, the man returns the book to the boy,picks it up,look at camera,shake hands,toy glasses drop, the man returns the book to the boy,TP
5679866364,3,what did the old woman do before looking towards the water?, finish talking with the old man,put her hand on ther chin,clap, finish talking with the old man,walk around,play with baby,TP
3261079025,2,what did the plane do before it dropped?, take off,hit the wall,hit the tree, take off,turn back,drop on water,TP
8313365386,5,what does the lady do near the end before she starts talking?, lean forward and view the picture,smile,talks to the camera guy, lean forward and view the picture,wipe her face,smiles and waves hand,TP
4123915842,4,what does the girl do before standing up?, the lady in black adjusts her socks,jump,walk towards woman,clap, the lady in black adjusts her socks,lift up her leg,TP
3124551255,10,what did the boy do before standing up at the end?, watch the elmo for a while, watch the elmo for a while,touch his head,turn around,take food,pick up something else,TP
8312058649,4,what does the baby do before looking at toys?, turn his head back to the front, turn his head back to the front,stares at camera,turns it more,lean forward and put head down,picks up the grey toy,TP
8177965766,5,what does the man on stage do before sitting down?, stand for a while,bend down and touch the woman s back,clapped,lighted up, stand for a while,look at the puppets,TP
3711681535,8,what does the man in blue do before the woman swings?, push her,swim,fell down,drop the chain, push her,stood up,TP
3249402410,3,what did the lady in black on the right do before putting it at the side?, spread the cheese on the pizza, spread the cheese on the pizza,clap,display cake on table,rub hands to shake off crumbs,give to the man in grey,TP
9088819598,4,what did the baby do before moving his hands and legs faster?, drop the ball,walk over to pick it up,turn towards the toy, drop the ball,pick up toys,lie down,TP
7536230796,5,what does the boy do before playing with the red toy near the end?, approaches the table,blow to the people sitting around him, approaches the table,move away,stands,walks away,TP
2401167740,6,what does the man do before putting down his cup?, drink from his cup,stops drinking,speaking,walk away, drink from his cup,opened its mouth,TP
2584172238,8,what did the boy in blue do before sliding down?, crawl up the slide,get up and jump, crawl up the slide,points backwards,move his arms,gets up and run towards them,TP
6297019062,7,what did the person do before taking away the bucket?, put a hand on the baby on the pink chair on the purple chair,walks away, put a hand on the baby on the pink chair on the purple chair,moves them,feed baby with spoon,takes another chair,TP
6136926089,7,what does the boy do before turning around and coming down?, get up on the slide,stand still,move back to spot to jump,climb over something to sit, get up on the slide,walked off,TP
8388104887,4,what did the dog do before lying down?, come back with the ball the second time,bring it to lady in jeans,bring to the person,stood up, come back with the ball the second time,play,TP
6592821115,5,what did the baby in polkadot do before the woman in grey clapped?, fall in front of her, fall in front of her,hold a cross sign,continues crawling,cycle forward,talks to the woman in red,TP
